Index,Type,ID,zone-0,zone-I,zone-II,zone-III,zone-IV,zone-MYSO,zone-S
2252,"Fe, Ni",[Ni II] 7411.61 ,-0.007308696909308692,-0.02046087738198261,-0.007489518735204169,-0.004292925200272596,-0.006091893876084631,0.15389256851970895,-0.02014631256710273
2263,"Fe, Ni?",UIL,0.022496616558091497,0.05294523695846108,0.010762210040433278,-0.018549462567063073,-0.013780047966977528,0.09058169380577777,0.11949994891398959
2277,Neutral,N I 7442.30,0.013219046195662913,0.0828292953502035,0.007322352488678078,-0.0029776312221777585,-0.008452048054279696,0.28140148918367197,0.03381614731083799
2285,"Fe, Ni?",[Fe II] 7452.54?,0.0045231884443833895,0.00774656890258674,0.0022602760093668665,-0.0027537883156154444,-0.006509146881295907,0.08707465242606997,-0.018323965703700023
2294,Deep Neutral,UIL,0.10710410560082598,0.05302285788934872,0.033089498995460355,0.011150500136197129,0.003680385481863563,0.03130657043508429,0.07053554330111657
2298,Neutral,N I 7468.31+,0.06561419939601823,0.17280747843515892,0.023233753812950248,-0.009649538010798668,-0.000815248179412801,0.44197295059402586,0.04014522943201848
2314,Deep Neutral,UIL,0.076329271114844,0.033345951909331296,0.018713201794216514,-0.015099852503141522,-0.012063961248108587,0.013786877805745378,0.024449820417319666
2323,Med Neb,He I 7499.85,0.05550134938681151,0.04280018129144618,0.04907624285337809,0.051369344231556154,0.04502266914179723,0.021018976874446663,0.0409112404297478
2334,"Fe, Ni",Fe II 7513.1762,0.03666281021036891,0.15377482618150892,0.02928234659218304,0.031277274347176046,0.04239290532946565,0.18663747501773975,0.07259015005887452
2345,Deep Neutral?,UIL+,0.08443782286448266,0.13516908904774097,0.03975966767726904,0.022969058559421322,0.020216443042236597,0.03914699216452651,0.13287499225335087
2348,High Neb,[Cl IV] 7530.8,0.03139010744008192,0.0834813111696597,0.013754721298667952,0.03744249796745435,0.1394031591615868,-0.0076869121184096065,0.013270079733258442
2426,Deep Neutral,UIL,0.3048155437786097,0.292793913401277,0.1355977249286006,0.05702614946716192,0.06959994102824194,0.3447793202173089,1.9510858429219633
2434,Deep Neutral,UIL,0.25450113184121065,0.21067873061523978,0.11011782183134201,0.057206611965475725,0.05881341590378018,0.35287776873976334,2.2038538392951357
2454,Deep Neutral,UIL,0.18174790171413552,0.13591424998426233,0.06442963853783781,0.01555100874892603,0.021006014113636395,0.1794731488092284,0.8770133610854131
2489,Deep Neutral,UIL+,0.20399468016359248,0.16812693630263406,0.08931386472846116,-0.023637116846448383,0.04120747884286541,0.012339968067714592,-0.10859266695215278
2501,Deep Neutral?,UIL+,0.030015997842592,-0.019319849697934266,-0.007668457252612379,0.008693433813001496,0.018795643065517176,0.00918771352839865,0.028500968959246763
2503,Deep Neutral?,UIL,0.019416522860597123,-0.009702616360955336,-0.0045229064729101565,0.22465672302105605,-0.00314116621359053,0.010078150926436219,0.0567049132459046
2516,Deep Neutral?,UIL,0.12678724674153308,0.45233597474773773,0.13169639435826633,0.1674778745168594,0.1598785130429545,0.03901675395729405,0.18955087301246107
2524,Med Neb,[Ar III] 7751.10,2.0935221602300538,1.590336442491467,2.3533664185943115,2.3808799150132685,1.471681306006186,1.2495327142943953,1.655267135169117
2538,Deep Neutral,UIL,0.1448632203475912,0.08476981862239458,0.033529781926451604,-0.03137965211064253,-0.03084676575961926,0.030521875029752697,0.05334161131418343
2549,Deep Neutral,UIL,0.1244697186144232,0.1154611346953685,0.04773891288116936,0.019663471450884824,0.016640905751426124,0.06551267612961965,0.050690721943032674
2556,Deep Neutral,UIL+,0.131150091325151,-0.07046428105980203,-0.04901031813643822,0.031690255833701865,0.17464071039142934,0.08227911016226928,0.2637489761861027
2565,Deep Neutral,UIL+,0.22393138833992868,-0.09494592266176453,-0.01596555377032992,-0.04927320290498812,-0.04045000415648187,0.0691340331771177,-0.01441127979110009
2577,Med Neb,He I 7816.13+,0.17753794313729393,0.6642721644433573,0.2190654799370014,0.17995407992913098,0.21404651215538245,0.0687057576931464,0.22151787424131691
2594,Deep Neutral,UIL+,0.26118523347893297,0.18600303668605817,0.06244247921293611,0.044978542488385585,0.03306355608474173,0.14000403142367868,0.1494748748951062
2602,Deep Neutral,UIL+,0.20564100143168423,0.1963964793319135,0.11004012484352005,-0.054518761870398016,0.11512973305329594,0.04974038013650303,0.15547120005225845
2614,Deep Neutral?,UIL+,0.0679727457200681,0.041752298724463004,0.04130889852535591,0.011592980300331937,-0.0028458794714410116,0.028923497031899836,0.02534089443508643
2623,Low Neb??,[P II] 7875.99+,0.023013072946836015,0.028215208377658115,0.021081782695698877,0.0029984538181370437,0.011612472098879976,0.04237600150935876,0.03928095463283116
2636,Deep Neutral,UIL,0.13166468325039826,0.06271771215721529,0.04036005349225711,-0.015415661875190678,-0.016319941901263603,0.03961609467270861,-0.15786303031047452
2657,Deep Neutral?,UIL+,0.07013552337690435,-0.018155535734619623,-0.04515136774127958,0.01181161755790443,0.07279246145785846,0.03994107778542658,0.110292184063733
2692,Deep Neutral,UIL+,0.25667323181553325,0.09153060170270826,-0.04791549694440114,0.018540786485413373,0.1999733172052565,0.12987443844673685,0.38313726168934453
2724,"Fe, Ni",[Fe II] 7997.03+,0.03249759875746186,0.017208560377790384,0.0093212840844619,0.0023043672861608757,-0.007651778187874478,0.27281924042431954,0.08104977005712141
2731,Deep Neutral,UIL+,0.16110269740883576,0.09881144501996914,0.05328129801247103,-0.011723121525077467,0.044697425773632546,0.028261690969442754,-0.08435500701525378
2754,Deep Neutral,UIL,0.08744893141257794,0.0275243820927581,-0.003783607861513078,-0.017366045030043707,-0.008184578179144262,0.02429126286494236,-0.051374102016808684
2760,High Neb,[Cl IV] 8045.62+,0.25147697204863445,0.16095476228861585,0.0728209132226123,0.03741820493883519,0.2700290269007292,0.06738704481113754,0.05461904073313729
2779,Deep Neutral?,UIL,0.027737623448924848,-0.017130939446902742,0.003315071480404738,-0.005051214736456559,-0.005984905926030458,0.013076079314235333,0.04139139309596297
2790,Deep Neutral,UIL,0.07909054155430477,0.04109252081191803,0.022233110787970127,-0.0023928633189878373,-0.007011990246550521,0.049270052817594605,0.050909582228098195
2825,Neutral,Ca I] 8125.31,0.022123723858636975,0.04047155336481689,0.01713807195018898,0.014133337007364709,0.011019758855579856,0.2068599166498337,0.3006001350010636
2844,Deep Neutral,UIL,0.2877948565120079,0.037537482177264,0.05140715248803766,-0.026980878714243567,-0.05358598466413327,0.08174468441534992,-0.22631940090346866
2874,Neutral,N I 8188.012,0.01861853248376444,0.08495610885652492,0.02450751352239553,0.008679552082361973,-0.004266679448160433,0.28437002211403933,0.31288087691509725
2877,Deep Neutral,UIL,0.09114243360067502,0.031700388174513275,0.027803749369388883,0.02035061711754123,0.010427045612279735,0.050100882760284404,0.166244485921198
2884,Neutral,N I 8200.357        ,0.019146175653492588,0.05313152719259142,-0.003411604101638114,-0.01268790180452434,-0.022189300841235552,0.13187251301161346,-0.061041920119345845
2889,Deep Neutral?,UIL,0.03815624547168428,0.010734974741760984,0.006528901431223251,-0.014773631833112725,-0.013058949183612398,0.034420039301399974,0.19172160971739663
2892,Neutral,N I 8210.715,0.06395855581044015,0.11828653657967869,0.03871193556876044,0.0012771192188361482,0.011041156445590691,0.25669338240153733,0.445954630039579
2897,Neutral,N I 8216.34+,0.07561145266839404,0.18459033574390307,0.02131722811334126,-0.01813995151319714,-0.023670014069985316,0.49958069829595025,0.11677089515531543
